audio_path,sentence,lang
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000304_noise.wav,그 밤을 고스란히 새우고 난 첫째네 모자는 아침이면 이서방이 오겠지 하고 기다렸다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000285_speed105.wav,시멘트 포대를 시멘트 가루 개는 곳으로 나르라는 것이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19321880.mp3,Следует избегать «политизации» деятельности по оказанию чрезвычайной гуманитарной помощи.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000382.wav,Каждый раз он различает всё большие и большие подробности. 거기 마침 마마님이신지 여학생이신지 망토를 잡수시고 비를 맞고 서 있겠지.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000043_orig.wav,그러나 그의 어머니의 병은 차도가 보이지 않았습니다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000483_speed095.wav,살아생전 다시는 만나 보지 못할 것처럼 영신의 표정은 전에 없이 애련하다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20506378.mp3,"Он как-то тихо угас, точно догоревшая свеча.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000541_speed105.wav,평소에는 성이 난 사람처럼 뚜웅허니 남하고 수작 하기도 싫어하면서 술만 들어가면 불평이 쏟아진다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000445_speed095.wav,"그 정도면 충분했잖아, 뭘 더 바라.",ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000238_noise.wav,은희는 두 눈을 감고 마음속으로 그 어머니를 생각하며 빌었습니다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000227_speed095.wav,그래서 온 동네 사람들까지도 민수를 믿어 왔으며 덕호 역시 믿었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19058749.mp3,"Малайзия высоко ценит насыщенные дискуссии и идеи, исходящие из пленарных дебатов.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26967482.mp3,Права палестинцев не должны больше оставаться заложниками внутренней политики Соединенных Штатов.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_41701013.mp3,Наши народы этого вполне заслуживают.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27649511.mp3,Космические технологии сегодня широко используются в мирных целях.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000552_noise.wav,영숙은 이미 자기를 떠나 옛날에 그 사람에게로 돌아갔다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000322_noise.wav,"고마워요, 아빠.",ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000272.wav,"В конечном итоге мы сможем увидеть тот день, когда появится независимое палестинское государство. 아버지! 아니 돌아가셨습니까?",mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000360_noise.wav,그러나 그 웃음 소리들이 사라지기 전에 김 첨지는 훌쩍훌쩍 울기 시작하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000033_noise.wav,동혁은 의형제까지 한 두 사람의 정의를 생각하며 대답하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000553_noise.wav,그래도 내가 삼사 원은 못 받는 속일세.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20731418.mp3,Да справедливо ли мы судим и судили о брате Николае?,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000220_speed095.wav,신철이는 어찌 보면 감정을 가진 사람 같지 않아 보였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000243_speed095.wav,예비비는 총액으로 국회의 의결을 얻어야 한다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000224_speed105.wav,머리를 갈래갈래 헤친 옥점 어머니가 마루로부터 뛰어내려와서 선비의 머리끄덩이를 움켜쥐었다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000195.wav,자네가 그러면 이 세상에 다른 사람들은 벌써 죽었겠네. Если мы и останемся в одном доме — мы чужие.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000097_noise.wav,지역 경제 활성화에 테마파크가 기여하지 못한다는 걸 보여 주는 게 아니겠소?,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000049_speed105.wav,애 점순아! 점순아!,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000450.wav,Я ведь добрый-добрый. 그리고 무심히 머리맡에 놓인 목화 송이를 집어다 볼에 꼭 대었다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000536_orig.wav,한참 후에 그는 바느질 그릇을 들고 내려와서 등불을 마주 앉으며 일감을 들었다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000273_orig.wav,옥점이는 신철의 남성다운 체격을 웃음을 머금고 바라보았다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000481.wav,신철이는 무의식간에 옥점의 허리를 꼭 껴안았다. Межправительственные переговоры зарекомендовали себя в качестве основного канала проведения реформы Совета Безопасности.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000226_noise.wav,내가 너는 옥점이년과 조금도 달리 생각지 않는다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000281_orig.wav,물론 공장에서 내준 것이 아니고 여공들 스스로 해입게 하였던 것이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30489934.mp3,Свидание с Анной.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_29865065.mp3,Я не понимаю....,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000531_speed105.wav,휘어잡는 소매를 뿌리치며 일어설 용기가 나지를 않았다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19057259.mp3,Израиль искренне надеется на позитивные результаты.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000192_noise.wav,하는 생각을 하고서 영숙을 쳐다볼 때 어쩐지 바로 쳐다볼 수가 없었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26814963.mp3,"Кашевар кашу варил, подваривал да недоваривал.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000109_speed095.wav,"네, 알아요.",ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000144_orig.wav,하는 말이 입 밖까지 나오려는 것을 도로 끌어들였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000177_speed105.wav,"오 저런, 무언가가 망가졌군요!",ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24667314.mp3,Дворяне громко приветствовали его и жали ему руку.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000321_orig.wav,"다만, 법률이 정하는 바에 의하여 대법관이 아닌 법관을 둘 수 있다.",ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19058936.mp3,"Ну, тогда мы одобряем пункт с предложением Алжира.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25899867.mp3,Разрешение может подбираться динамически под разрешение дисплея локального устройства,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19287950.mp3,Эти инициативы были положительно восприняты.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000265_speed095.wav,굽이쳐 올라가는 멜로디는 스러지려는 듯 꺼지려는 듯하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000369_orig.wav,맹수의 부르짖음과 같이 사람으로 하여금 소름 돋치게 하는 무서운 감정의 발현이었습니다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000366_speed105.wav,뒤설레는 마음을 진정하느라고 몸둘 곳을 몰라하는 동혁을 쳐다본다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000421_orig.wav,그는 무슨 난처한 일이나 있는 듯이 유쾌하지 못한 표정으로 술만 따른다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000114_speed105.wav,말했잖아요.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000009.wav,아마도. Войны и конфликты были с нами со времен возникновения цивилизации.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000120_orig.wav,화요일에 옷을 사고 싶어요.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25177848.mp3,"Управляет с помощью средств ввод-вывода: мыши, клавиатуры и монитора",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21726446.mp3,Мы слишком сильно пострадали от терроризма.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000102_speed105.wav,회원들의 특별한 호의라느니보다도 일종의 희생적인 기부금을 굳이 반만 쓰겠다고 사퇴를 하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27788644.mp3,Его хладнокровие ободрило меня.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000304_orig.wav,그 밤을 고스란히 새우고 난 첫째네 모자는 아침이면 이서방이 오겠지 하고 기다렸다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_43020819.mp3,"Членам Конференции придется принять серьезные решения, которые глубоко скажутся на успехе или неудаче Конференции.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27954271.mp3,Мы твердо намерены и в дальнейшем вносить вклад в проведение операций по поддержанию мира.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21240308.mp3,"Убежден, что консультации, проводимые координатором, послужат полезной платформой.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24036732.mp3,Умение вести себя в конфликтных и критических ситуациях,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27173336.mp3,"Пусть их сострадание, самоотверженность и доброта всегда вдохновляют нас.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18851609.mp3,В предстоящие месяцы Суд примет решение по ордеру на арест министра обороны Хусейна.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000063_orig.wav,입에서는 침조차 나오지 않고 배는 등에 붙은 것 같다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000190_speed095.wav,집이 차차 멀어 갈수록 김첨지의 걸음에는 다시금 신이 나기 시작하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26877287.mp3,Монголия внимательно наблюдает за работой Подготовительного комитета по договору о торговле оружием.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26772065.mp3,"Слово имеет представитель Турции, который желает выступить с разъяснением позиции.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000295_speed105.wav,내가 너로 여자와 원수가 되게하고 너의 후손도 여자의 후손과 원수가 되게 하리니,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000093_speed095.wav,동혁은 할 말이 있으면 어서 하라는 듯이 툇마루 끝에 가 걸터앉았다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24983766.mp3,В человеческом мире не может быть совершенства.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25343468.mp3,Однако такие отвратительные акты не должны заставить нас уйти в глухую оборону.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000295.wav,"밝은 달은 우리 가슴 Прощаясь, Кити упрашивала ее приехать к ним в Россию.",mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000522_speed105.wav,예배당에는 오르간은 있을지나 피아노가 있는 곳은 쉽지 않은 것으로서,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000384_speed095.wav,일평생에 다시 돌아올수 없는 청춘 시기를 어디까지든지 청춘으로 지내 보겠다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000317.wav,그들 앞에는 그날 신문의 여러 가지가 놓여 있습니다 Никто не знал.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000482_orig.wav,어제는 이 타작마당에서 그들이 일심이 되었는데 겨우 하룻밤을 지나서 그들은 첫째를 원망하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23711135.mp3,Это солью надо.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000223.wav,한 백 평쯤 되는 못자리에는 논둑이 찰찰 넘치도록 물이 잡혔다. Признание в неверии прошло незамеченным.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000166_speed105.wav,나오는 줄 모르게 이런 말이 굴러 나왔다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000121_speed105.wav,그러면 투표를 마치겠습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19502738.mp3,Миграция трудовых кадров стала глобальным явлением.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000102_orig.wav,회원들의 특별한 호의라느니보다도 일종의 희생적인 기부금을 굳이 반만 쓰겠다고 사퇴를 하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000092_orig.wav,그때 다리를 빼앗기던 장면이 휙 떠오른다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000255_speed095.wav,책상에서 전날 밤 먹던 초콜릿곽을 내려놓았다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28731450.mp3,Тимур постучался.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000363_speed095.wav,첫째는 물끄러미 그의 뒷모양을 바라보다가 그가 산모퉁이를 지나간 후에 들어왔다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27499645.mp3,Со времени предыдущей сессии Генеральной Ассамблеи на международной арене произошло много важных событий.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37260853.mp3,Китай совместно с другими странами будет и впредь содействовать делу мирного использования космического пространства.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000050_speed095.wav,이 못은 언제 어떻게 생겼는지 아무도 아는 사람이 없을 것이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23963175.mp3,"Старый инвалид, сидя на столе, нашивал синюю заплату на локоть зеленого мундира.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000484_noise.wav,서면역에서 술 한잔 했어요.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000253_orig.wav,그러나 말소리는 들리지 않고 무슨 옷갈피를 뒤지는 소리가 부스스 들릴 뿐이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32131425.mp3,Я вышел в коридор и подошел к его двери.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_29275120.mp3,Прошло почти два месяца.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000054_speed105.wav,여러 사람의 머리 위로는 감격의 물결이 사리 때의 조수와 같이 밀리는 듯.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23069727.mp3,"Те, кто договаривается с нашими врагами, враг нам.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000472.wav,Поэтому мы призываем Секретариат разработать консолидированный инструмент отчетности. 자동차 정류장에는 청석골의 주민들이 남녀노소 할 것 없이 마중을 나왔다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000325_orig.wav,꼭 그렇진 않아요.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38333058.mp3,"Да, я знаю, что в этом зале Израиль часто представляют не в таком образе.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000268.wav,Долой всякий сон и лень. 사지를 늘어뜨린 영신의 다리와 머리를 번쩍 들고 사무실로 쓰게 된 옆방으로 들어갔다.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26811461.mp3,"А это — решение экономических, энергетических, экологических, продовольственных и гуманитарных проблем.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000335.wav,시멘트 포대를 시멘트 가루 개는 곳으로 나르라는 것이다. Можно подключаться к удаленному рабочему столу своей рабочей станции в офисе,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000002_speed105.wav,그런데 여보게,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19044478.mp3,Все вопросы по этому поводу следует адресовать господину Сергею Чернявскому.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000149_noise.wav,동혁과 원재는 주사 기운에 말도 못 하는 영신의 어깨를 부축해서 병실로 데려다가 눕혔다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000172_speed095.wav,건달패와 논다니들이 어우러져서 약물이 아닌 누룩 국물을 마시고 그 심부름을 하는 모양이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37498116.mp3,"Международное сотрудничество и наличие предсказуемых средств — очень важные факторы, дополняющие национальные усилия.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30707091.mp3,пятьдесят карандашей,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000274_speed095.wav,그리고 너희년네가 간난이를 내보냈지 하고 위협하는 것만 같았다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000014.wav,Василий 무슨 핑계를 하는지 기어이 못 보게 하고 만다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000404_orig.wav,"독주는 죽게된 자에게, 포도주는 마음에 근심하는 자에게 줄지어다",ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000383_orig.wav,친정붙이나 되는 것처럼 영신을 반가이 맞아들인다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20209012.mp3,"Создание таких зон способствует ядерному разоружению, нераспространению, глобальному и региональному миру и безопасности.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26991068.mp3,Хочу также поздравить Генерального секретаря с переизбранием на второй срок.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000115_noise.wav,익숙해지고 있어요.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27195091.mp3,К Георгию подошла Ольга.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000068.wav,"Он оборвал и не докончил; Варвара Петровна, прищурившись, оглядела его с ног до головы. 그는 어정어정 걸으며 사면을 휘휘 돌아보았다.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19035588.mp3,Эти вопросы имеют сложную природу.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25045073.mp3,И я хотел бы спросить секретариат о практике на этот счет.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000042_speed095.wav,남편에겐 전화했어?,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000507_noise.wav,선비는 몇 번 만에 겨우 일어났다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000238.wav,"Для Европейского союза развертывание этих переговоров носит неотложный и важный характер. 아이고, 불쌍해라",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26122672.mp3,Китай принимает активное участие в борьбе с пиратством и в других областях международного сотрудничества.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000430.wav,Тринидад и Тобаго всегда выступал за урегулирование споров мирными средствами. 그는 천천히 삼청동 비탈길을 내려오기 시작하였다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000013_orig.wav,결국 나는 또 한번 거기를 가보기로 작정하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000359_speed105.wav,그러나 또 얼마나 불행하랴.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000059_noise.wav,열어 봐.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000477_speed095.wav,더구나 화장하지 않은 그의 얼굴이 전등불빛에 불 그 레하니 타오른다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19161792.mp3,Швейцария стремится обеспечить принятие шагов по с целью оживления деятельности Конференции по разоружению.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000410_orig.wav,그는 다시 전차를 타고 집으로 향하여 갔다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000370_noise.wav,저는 당신을 다시 만나 뵈 올 수가 없어요.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000022_noise.wav,그 후에 아버지는 김주경이 서울 각 아문에 드렸던 소송 문서 전부를 가진다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000024_speed095.wav,보통학교 하나는 명색 졸업이라구 해서 아주 맹문이는 아니지요.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000488.wav,Этот волосатый? 그 내용과 한계는 법률로 정한다.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32681981.mp3,Такова сложившаяся на сегодня ситуация.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20403712.mp3,"Нет, к ней-то уж ни в каком случае нынче.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000171.wav,"더욱 신철의 집에서 몇 번 보기도 하였다. В докладе подчеркивается, что обеспечение национальной ответственности является единственным средством обеспечения прочного мира.",mixed
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000404.wav,"Хотя мы сделали важные шаги к достижению этой цели, сохраняются значительные проблемы. 약속하지?",mixed
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000301.wav,그 중 항아리에 해 넣은 것 있지 않느냐. Женя и Коля стояли у калитки.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18908198.mp3,Я нарисовал новый самолёт.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27266452.mp3,Континент готов вносить основополагающий вклад в восстановление мировой экономики и международной стабильности.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000200_speed095.wav,장사가 어떠냐면 파리만 날려,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000454_orig.wav,그리고 이서방이 없는 동안에 자기가 당한 일을 얼핏 생각하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000134_orig.wav,하며 목청이 찢어져라고 선생의 입내를 낸다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000063.wav,"그것은 물론 시급히 닥쳐오는 문제는 아니었다. Мы понимаем, что переживаем исторический момент.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19863959.mp3,На такие вызовы необходимо реагировать на основе международной легитимности.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28014477.mp3,"– Прикажи слово молвить, – сказал Хлопуша хриплым голосом.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000157_speed105.wav,설성월과 춘우는 그것을 알지 못하였다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000284.wav,"Она лежала, повернувшись лицом к нему. 축하드려요.",mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000132_speed095.wav,왔구나!,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000297_orig.wav,하면서도 이번에는 손을 놓을 수밖에 없었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37531735.mp3,"Перестаньте реветь, черт возьми.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000219_speed095.wav,지아비는 돌아오지 않고 어린 딸은 도라지꽃이 좋아 돌무덤으로 갔다,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000254.wav,Ведь Софьюшкино недвижимое имение нам к себе придвинуть не можно. 그리고 그의 방까지 갈 것이 난처하였다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000195_speed105.wav,사흘 전에 나갈 적이나 별로이 다를 것이 없었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38957211.mp3,"Живописец поклонился и улыбнулся, открывая странно блестящие белые зубы.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26836864.mp3,Для достижения прогресса необходимо доверие.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23968795.mp3,"«Бедный Миронов! – сказал он, когда кончил я свою печальную повесть.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000192_orig.wav,하는 생각을 하고서 영숙을 쳐다볼 때 어쩐지 바로 쳐다볼 수가 없었다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000428_orig.wav,저희들끼리 실컨 싸우다가 진하면 툭툭 털고 일어나는 것이다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000347_noise.wav,여러분은 이 그림을 보신 적이 있으신가요?,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000487_speed095.wav,다소간 떨리는 손으로 문을 열고 들어갔다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000028.wav,"Когда папа собирался что-то спеть, стукнуло окно. 다른 봉족꾼들을 휘몰아서 일은 여간 빨리 진행이 되지를 않는다.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25428771.mp3,Давайте реалистично посмотрим на ситуацию.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24005288.mp3,Флюорографист флюорографировал флюорографистку.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000263_orig.wav,아버지는 갑작스럽게 이와 같이 엄숙한 장면이 눈앞에 나타날 줄은 알지 못하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25529704.mp3,"Мы надеемся, что Совет извлечет необходимые уроки из этого опыта для своей будущей работы.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000292.wav,Параллельно проводится просветительская кампания с целью обучения населения по данной проблематике. 아들의 뒤를 쫓아다니면서 며느릿감을 데리고 오라고 신신당부를 하였다.,mixed
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000044.wav,"Думаю, что впервые креольский Кабо-Верде звучит в зале Генеральной Ассамблеи Организации Объединенных Наций. 그는 다시 전차를 타고 집으로 향하여 갔다.",mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000001_noise.wav,그러면 땅도 파보고 농부들과 함께 아무것이라도 배워 가면서 할 것 같았다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000269_speed095.wav,머리를 까딱해 보이더니 무색해서 내려간다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000485_speed095.wav,그러나 실제로 뽑은 숫자는 지난 주에 미치지 못한 것으로 나타났다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000289_speed095.wav,이라고 버젓이 씌어 있는 것을 보니 동혁의 가슴은 울렁거리지 않을 수 없었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_39584416.mp3,"А и правда, никакой.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000156_noise.wav,집에 가?,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18981668.mp3,Какая здесь была логика?,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_41701017.mp3,Зачем рыжего направо?,ru
