audio_path,sentence,lang
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21822434.mp3,Серьезную озабоченность вызывает трагическая гуманитарная ситуация на Африканском Роге.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21915614.mp3,"Так давайте же продемонстрируем народам планеты, что нам действительно по плечу эти грандиозные задачи.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20253079.mp3,"Могу ли я считать, что Генеральная Ассамблея постановляет принять к сведению доклад Второго комитета?",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082078.mp3,말을 꺼내면서 따라오는 인우를 구름이 낀 눈으로 내려다본다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_33180050.mp3,"Полковой командир объявил, что если эти скандалы не прекратятся, то надо выходить.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211945.mp3,한참 후에 그는 바느질 그릇을 들고 내려와서 등불을 마주 앉으며 일감을 들었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30125967.mp3,Нет спасибо я вино не пить не буду.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38998691.mp3,입에다 귀를 대고 듣던 원재 어머니는 커다랗게 고개를 끄덕여 보였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383607.mp3,그러나 또 얼마나 불행하랴.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211959.mp3,그때 저편에서 회중전등이 번쩍 하고 이리로 왔다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890638.mp3,어제는 이 타작마당에서 그들이 일심이 되었는데 겨우 하룻밤을 지나서 그들은 첫째를 원망하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30425661.mp3,Выключи свет,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41813106.mp3,이게 뭐야?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32182679.mp3,Всё это поднимало Степана Аркадьевича.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_40591090.mp3,"Помечтайте о мире, где технологии используются для добра.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211925.mp3,시간 재고 잠복기를 줄이려고요,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082000.mp3,앙상한 버드나무숲은 어찌 보면 자기의 신세와도 흡사하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22708728.mp3,Предоставление государствами-членами жителям несамоуправляющихся территорий возможностей для получения образования и профессиональной подготовки.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38097442.mp3,Я сама не знаю.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35972033.mp3,그때 첫째는 식욕이 욱 하고 치밀어 그의 어머니까지 밥으로 보였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43340040.mp3,게으른 자는 그 손을 그릇에 넣고도 입으로 올리기를 괴로와하느니라,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211953.mp3,이 여자는 사진에 없는데?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597011.mp3,할멈은 올 가을에 새로한 이 무명저고리를 아까워서 입지 못하고 두었던 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211914.mp3,그렇습니다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38736708.mp3,"Мы считаем, что эти предложения пользуются поддержкой многих государств-членов.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37949828.mp3,"Пациенты должны участвовать в лечении заболеваний, которыми они страдают.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24717546.mp3,Я хотел бы также поблагодарить Высокого представителя по вопросам разоружения за его важное заявление.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41668884.mp3,소회는 묻고 또 물었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26810162.mp3,Правительство Японии прилагает все усилия для восстановления и реконструкции пострадавших от этого бедствия районов.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21777244.mp3,Это также имеет значительные последствия для процесса развития.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25018503.mp3,"Опасно? Конечно, опасно, но риск, как говорится...",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31539660.mp3,"Она лежала, повернувшись лицом к нему.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19026890.mp3,"Сербия поддерживает любые усилия, направленные на укрепление глобальной безопасности и содействие международной стабильности.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383631.mp3,남산 위에 저 소나무 철갑을 두른 듯,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39476338.mp3,이 외로운 어린 딸을 불쌍히 여기셔서 그만한 일을 할 수 있도록 힘을 주십시오.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26944648.mp3,Он судорожно утер платком пот со лба.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35277202.mp3,Оставить сына или продолжать это унизительное положение?,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20219029.mp3,В тот же день судья Альберт Хоффман был избран заместителем Председателя Трибунала.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37977382.mp3,늙어서도 후회할 일이 적어질 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39038027.mp3,이 초막 저 초막 길 위로 올라섰다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31935168.mp3,Первое время ей не читалось.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40495333.mp3,실상은 그동안에 술 먹고 영숙을 괴롭게 하기에 소비하려고 남에게 얻어 쓴 돈이었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_33466814.mp3,"Ать, два! Раз, два! Ать, два! Раз, два!",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24822220.mp3,"Короче говоря, нам необходимо налаживать новые партнерства.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24254785.mp3,Отец мой был неутешен.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36800757.mp3,행복은 습관이다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597007.mp3,십 년 만에 만나는 친구의 음성인들 이 빗소리보다 더 반가우랴.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35972005.mp3,괴로우나 즐거우나,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19323547.mp3,Ваше блестящее руководство прениями делает честь Организации франкоязычных стран и ее государствам-членам.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21849076.mp3,И можно ли было из такой глупости так мучаться?,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41105329.mp3,그리고 자기가 부끄러운 듯이 제 얼굴이 뜨거워오는 것을 깨달았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25190377.mp3,"Бесспорно, что Совет в сотрудничестве со своим предшественником добился значительного прогресса.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37905373.mp3,Этого изнасилования можно было бы избежать.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38514585.mp3,Мы придаем большое значение Конференции по разоружению как единому многостороннему органу переговоров по разоружению.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28271038.mp3,Он говорил о селективных и дискриминационных шагах.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25149811.mp3,"Надо потихоньку, а не то свернут голову.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211912.mp3,은밀한 선물은 노를 쉬게 하고 품의 뇌물은 맹렬한 분을 그치게 하느니라,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36838374.mp3,어제 새벽에 게임에 들어가 봤는데 말이지 글쎄 걔가 거기서 토끼겅듀 짓을 하고 있지 뭐야?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30538376.mp3,Это было нехорошо.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27674043.mp3,Хорватия в относительно короткий срок успешно превратилась из получателя донорской помощи в страну-донора.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23556099.mp3,"Убьете, похороните — выроюсь!",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_29308480.mp3,"Посадим покойницу за кассу, может, публика и не разберёт кто за кассой сидит.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39046581.mp3,서울서 온 백현경은 몇 번이나 안경을 벗어서 저고리 고름으로 닦았다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802470.mp3,그 밤을 고스란히 새우고 난 첫째네 모자는 아침이면 이서방이 오겠지 하고 기다렸다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19377023.mp3,Я хотел бы отметить еще один аспект.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211915.mp3,그다지 사랑하던 남자를 놓칠 생각을 하니 분하기도 하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802408.mp3,내가 너로 여자와 원수가 되게하고 너의 후손도 여자의 후손과 원수가 되게 하리니,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_42479306.mp3,"Говори попроще, ничего непонятно.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41796935.mp3,원숭이도 나무에서 떨어진다,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27713220.mp3,"Во-первых, состоялись всеобщие выборы, которые прошли гладко и мирно.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27997149.mp3,Савельич с утра отправился по лавкам.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25814770.mp3,Мы всегда признавали компетенцию Суда и призываем все другие государства поступать таким же образом.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211971.mp3,그는 이러한 생각을 하며 쌀항아리를 다시금 들여다보았다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36438717.mp3,더구나 늙은 할머니는 젊은 어머니를 질투 하는 생각이 많았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20541362.mp3,Мы не может и далее следовать по этому пути.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36838375.mp3,자동차 정류장에는 청석골의 주민들이 남녀노소 할 것 없이 마중을 나왔다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35866058.mp3,십 년이면 산천도 변한다 하는데 삼십 년 사이의 변천을 어찌 이루다 말하겠습니까.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19061489.mp3,Это — наш капитал.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39571277.mp3,그때 다리를 빼앗기던 장면이 휙 떠오른다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26104055.mp3,"Наша страна участвовала в нескольких инициативах, направленных на достижение данной цели.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802422.mp3,어쨌든 여공이 감독과 밀회하러 들어간것만은 틀림없었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31361681.mp3,На вас взглянешь — весело.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41668845.mp3,난 안 낄 거야.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20992888.mp3,"Создается палестинская государственная структура, которая должна окончательно сформироваться к августу следующего года.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35965274.mp3,그들은 이 종잇조각을 발견할 때마다 머리를 맞대고 재미나게 읽어 보았다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35971977.mp3,저희들끼리 실컨 싸우다가 진하면 툭툭 털고 일어나는 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19014387.mp3,Благодарю представителя Ирана за его заявление и за теплые слова в адрес Председателя.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082116.mp3,사람이 교만하면 낮아지게 되겠고 마음이 겸손하면 영예를 얻으리라,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39853487.mp3,그 스승 때문에 우리는 더욱 단련되는 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37179244.mp3,그만 갤 것이지 어이 이리 굳이 오노.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32378567.mp3,За последние несколько лет уровень длительной безработицы возрос.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20111298.mp3,Пришло время примирить наши разногласия.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082226.mp3,첫째는 무슨 말인가 하여 풍헌의 뒤를 따라 논까지 가보았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21333765.mp3,"Я испуганно обернулся к нему, не понимая.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890362.mp3,학부형 중에서 한 사람이 나서며 물었다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597067.mp3,꼬리를 굴리는 행운이 꼭 자기를 기다리고 있다고 내기를 해도 좋을 만한 믿음을 얻게 되었다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41742967.mp3,"이 사람아, 그게 무슨 어리석은 소린가.",cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22980420.mp3,"Деннис, мы опоздали с публикацией.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802505.mp3,어머니는 정지로 내려가서 수산조합에 다니는 동생의 댁과 아침상을 차린다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211911.mp3,눌러 곱배기 한 잔을 또 마셨다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24754704.mp3,"Мы принимаем к сведению сложившуюся ситуацию, но не намерены прекращать участие в данных документах.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40239688.mp3,거기 마침 마마님이신지 여학생이신지 망토를 잡수시고 비를 맞고 서 있겠지.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36947682.mp3,"Эта позиция античеловечна, но зато крайне выгодна финансово.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38998567.mp3,여러분은 이 그림을 보신 적이 있으신가요?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18986949.mp3,Мексиканскому наркобарону грозит пожизненное заключение.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18988624.mp3,"Тревога сердце гложет, как двадцать лет назад ночами на войне.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20988091.mp3,Мы полностью поддерживаем эти мероприятия и продолжаем вносить свой вклад в этот процесс.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35965271.mp3,그때까지는 아무리 만나고 싶어도 꽁꽁 참으리라 하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26557810.mp3,"Совет Безопасности и страны, предоставляющие воинские и полицейские контингенты, заслушали сообщение господина Муле.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39081982.mp3,집이 차차 멀어 갈수록 김첨지의 걸음에는 다시금 신이 나기 시작하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35971951.mp3,따라서 무엇을 생각하는 듯이 한참이나 우두커니 서 있다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41742807.mp3,술 먹지 않고는 맥맥하고 답답해서 못 견딜 지경이다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890266.mp3,그리고 그의 방까지 갈 것이 난처하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37444309.mp3,비상 선언을 선포합니다,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36838395.mp3,문제점을 찾지 말고 해결책을 찾아라.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21818877.mp3,Тем не менее я хотел лишь разъяснить суть представленного мною документа.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27470006.mp3,"Прощаясь, Кити упрашивала ее приехать к ним в Россию.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36800749.mp3,동혁은 물끄러미 영신을 보다가 말을 계속한다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38957211.mp3,"Живописец поклонился и улыбнулся, открывая странно блестящие белые зубы.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597038.mp3,시멘트 포대를 시멘트 가루 개는 곳으로 나르라는 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38246532.mp3,Мы высоко оцениваем намерение Индонезии и Соединенных Штатов ратифицировать этот Договор.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18854927.mp3,"Обстоятельства изменились, и мы должны учитывать это.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26889397.mp3,Только не этим!,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24203063.mp3,Этот волосатый?,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082057.mp3,하는 생각을 하고서 영숙을 쳐다볼 때 어쩐지 바로 쳐다볼 수가 없었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20507033.mp3,Универсальный периодический обзор является одним из успехов Совета.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36800759.mp3,모든 국민은 보건에 관하여 국가의 보호를 받는다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19493997.mp3,Попытки изменить нынешние реалии не будут способствовать выработке конструктивных решений.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30560464.mp3,Авось Бог даст.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082449.mp3,어린애의 젖 빠는 소리가 날 뿐이다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_29208924.mp3,"Повторяю, это большое счастье для брата.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18883587.mp3,Атлантический океан покрывает в общей сложности около одной пятой поверхности земли.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27680044.mp3,"К сожалению, Иран не является единственной страной, которая вызывает у международного сообщества обеспокоенность.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25915507.mp3,Представляет ли оно собой часть работы Конференции по разоружению?,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19591914.mp3,Однако сейчас еще не время почивать на лаврах.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620778.mp3,사실이에요.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38998601.mp3,게다가 허투루 내버린 물이 모두 얼어서 미끄럽기가 짝이 없었다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39944864.mp3,거 하나더 먹여줘?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19066564.mp3,Совет обороны заключил соглашения о создании механизма укрепления доверия и региональной безопасности.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20111063.mp3,Президента Французской Республики господина Николя Саркози сопровождают из зала Генеральной Ассамблеи.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35848551.mp3,먼저 자신을 비웃어라.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23114794.mp3,"Ему столько дела, и он имеет дар всем интересоваться.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37439348.mp3,반만년 오랜 력사에,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22485584.mp3,"Мне приятно, что принятая нами резолюция была встречена аплодисментами в Ассамблее.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25337212.mp3,Возможность попадания ядерных материалов в руки террористов реальна и могла бы иметь катастрофические последствия.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40623847.mp3,그러나 마침내 한 개도 남기지 않고 다 먹는 것을 보니 섭섭하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37253548.mp3,국밥집 부인은 이십 전을 마저 주었으면 하는 눈치를 뻔히 보였다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26794032.mp3,Это мы не улеглись.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37212000.mp3,그 순간 신철이는 물 속에 잠겨 흔들리던 달이 휙 지나친다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35972099.mp3,아들의 뒤를 쫓아다니면서 며느릿감을 데리고 오라고 신신당부를 하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19921620.mp3,Выступление президента Республики Палау.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31465405.mp3,Почему же болит голова?,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27584867.mp3,"Вопервых, Швейцария решительно осуждает нарушения прав человека в Сирии.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27158570.mp3,Звезды гаснут.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27671452.mp3,Права человека неразделимы и включают половые и репродуктивные права.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19847517.mp3,Тринидад и Тобаго всегда выступал за урегулирование споров мирными средствами.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25878732.mp3,Это стало бы крупнейшим гуманитарным кризисом в истории.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25307794.mp3,В этом отношении предлагалось усилить роль специальных прав заимствования в ходе более длительного процесса.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_40987180.mp3,Выделение информации.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36800710.mp3,그렇다고 정거장 인력거꾼의 등쌀이 무서우니 정거장 앞에 섰을 수는 없었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24142703.mp3,"Нет, лягушки.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25190375.mp3,Без его сотрудничества мы не смогли бы провести плодотворную дискуссию.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383634.mp3,나를 낳어 준 고향버덤두 더 정이 들었고요.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20375778.mp3,"Студенты кенийских университетов собрались в Найроби, чтобы почтить память жертв японского землетрясения.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27025257.mp3,"Голосовать можно лишь за тех кандидатов, чьи имена значатся в избирательных бюллетенях.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19287949.mp3,Налицо серьезные признаки нарастающего кризиса в отношении ситуации с беженцами и перемещенными лицами.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25396161.mp3,Помнишь?,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37330213.mp3,Теперь я вспоминаю.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082021.mp3,"독주는 죽게된 자에게, 포도주는 마음에 근심하는 자에게 줄지어다",cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26089692.mp3,Русскому человеку они даром не нужны.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18981648.mp3,Совет вновь настоятельно призывает обе стороны уважать эти обязательства.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35012919.mp3,"После обеда однако Кити встала и пошла, как всегда, с работой к больному.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20278791.mp3,"Она, без преувеличения, носит общемировой характер.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_44611470.mp3,영신은 활발히 손을 내밀고 서양 여자처럼 차례차례 악수를 한다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21503132.mp3,"Да, речь идет о дискуссии, а не о переговорах.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620770.mp3,들려요.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383632.mp3,너들 사람 잘못 봤다고!,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211916.mp3,예배당에는 오르간은 있을지나 피아노가 있는 곳은 쉽지 않은 것으로서,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27729065.mp3,"Система здравоохранения должна выступать в роли объединяющего фактора, а не источника маргинализации.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890295.mp3,이 여공의 특색은 웃으면 저렇게 눈이 되곤 하는 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37185322.mp3,벌써 유서 방은 물을 다 긷고 닭 모이를 주고 있다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41105399.mp3,저기?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37006693.mp3,"Может, возлюбить, да не так?",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41665416.mp3,내가 선비를 사랑한다 하고 선뜻 대답이 나오지는 않았다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40548960.mp3,그는 입맛을 쩍쩍 다시며 풀밭에 털썩 주저앉았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25044175.mp3,Непримиримые противники стали незаменимыми друзьями.,cv_ru
